TIMEMS,lastbtc,lastada,lastbat,lasthot,lasttrx,lastwaves,lastxrp,lastxtz,volumebtc,volumeada,volumebat,volumehot,volumetrx,volumewaves,volumexrp,volumextz
1588183219309,61500,0.354,1.35,0.00253,0.112,7.83,1.58,20.2,2950.30,14928188.00,2525336.00,969915552.00,28422455.00,1866343.82,12333259.50,180227.19
1588183606838,59900,0.35,1.34,0.00248,0.111,7.71,1.552,20,3061.64,15269659.00,2560540.60,1010900189.00,28613773.00,1931666.26,12598530.20,182672.81
1588183805428,59978.6,0.351,1.33,0.00248,0.111,7.71,1.562,19.99,3092.42,15333405.00,2603341.40,1023036328.00,28629995.00,1948856.12,12532231.70,185142.12
1588183928240,60195,0.352,1.32,0.00249,0.111,7.69,1.559,20.01,3104.81,15465591.00,2637457.00,1006884268.00,28660881.00,1953195.49,12277222.20,189212.10
1588184207474,60500,0.352,1.33,0.00249,0.112,7.76,1.56,20.44,3142.91,15492062.00,2706352.50,1007092436.00,28662220.00,1991884.57,12075223.30,189214.03
1588184507122,60059,0.352,1.33,0.0025,0.112,7.74,1.558,20.09,3166.74,15524823.00,2696653.00,1013712838.00,28674523.00,2005754.15,12078202.10,189282.67
1588184806368,60580,0.353,1.34,0.00249,0.111,7.71,1.557,20.1,3178.30,15548647.00,2699166.40,1019647769.00,28800364.00,2016546.47,11936336.70,188985.09
1588184928936,60450,0.351,1.34,0.00249,0.111,7.74,1.555,20.19,3180.18,15554897.00,2688176.30,1020779680.00,28840818.00,2016468.32,11952146.80,189063.78
1588185107375,60035,0.351,1.33,0.00249,0.111,7.72,1.554,20.1,3187.89,15558743.00,2699205.40,1019553747.00,28932203.00,2023582.16,11831013.50,189523.49
1588185407133,60200,0.352,1.34,0.00248,0.111,7.68,1.55,20.1,3201.45,15584000.00,2790319.60,1020196628.00,29180946.00,2028742.23,11822206.20,192594.92
1588185705830,60225,0.354,1.33,0.00251,0.112,7.69,1.555,20.1,3213.14,15773635.00,2812046.90,1030389030.00,29219847.00,2019119.94,11812937.60,194508.19
1588186306159,59340,0.352,1.33,0.00251,0.111,7.68,1.551,20.11,3254.77,15833728.00,2900507.10,1068494427.00,29221913.00,1927958.78,11707704.70,195013.48
1588186606568,59533,0.351,1.32,0.0025,0.111,7.65,1.556,20.05,3276.76,15848343.00,2906101.70,1078095006.00,29232632.00,1940639.10,11520668.00,195297.20
1588186906194,59950,0.351,1.32,0.00251,0.112,7.68,1.557,20.1,3285.19,15857435.00,2951051.70,1072868056.00,29025685.00,1950977.40,11543623.40,195303.30
1588187206961,60100,0.352,1.34,0.00252,0.111,7.69,1.558,20.19,3300.31,15861055.00,2951662.70,1068698975.00,29042144.00,1949391.70,11543808.90,195904.31
1588187506752,60274,0.353,1.34,0.00251,0.112,7.69,1.56,20.12,3307.90,16171869.00,2985512.50,1071954531.00,29049189.00,1945991.50,11502425.30,196123.54
1588187628572,60298,0.352,1.34,0.00249,0.112,7.67,1.566,20.25,3314.82,16236855.00,2985319.70,1072080595.00,29051987.00,1947588.64,11469085.80,194830.04
1588187806480,60070,0.353,1.33,0.00249,0.112,7.72,1.57,20.29,3318.81,16249865.00,2986039.90,1072172964.00,29028682.00,1951918.22,11434650.30,195268.65
1588188106738,60150,0.353,1.35,0.00252,0.112,7.71,1.569,20.42,3316.20,16243758.00,2990020.40,1079601172.00,29171939.00,1947160.03,11409854.90,196563.22
1588188405633,60145,0.352,1.34,0.00251,0.112,7.73,1.569,20.45,3325.69,16205754.00,2982287.00,1088986277.00,29172951.00,1944577.86,11386189.00,204495.61
1588188705694,60300,0.353,1.34,0.0025,0.113,7.75,1.578,20.36,3332.96,16278154.00,2982537.00,1093008472.00,29362769.00,1930172.44,11453495.20,205686.41
1588188827245,60210,0.351,1.34,0.0025,0.113,7.74,1.58,20.41,3335.01,16290932.00,2982537.00,1093028872.00,29361384.00,1931795.38,11472247.20,206590.90
1588188948815,60250,0.353,1.34,0.00249,0.113,7.75,1.571,20.41,3336.31,16302717.00,2982537.00,1095120942.00,29361230.00,1938243.51,11476260.80,207570.70
1588189071163,60390,0.352,1.34,0.00249,0.113,7.77,1.581,20.48,3339.11,16349260.00,2979932.60,1095120942.00,29379550.00,1944694.39,11469983.50,208044.54
1588189306113,60799,0.355,1.35,0.0025,0.112,7.83,1.581,20.52,3353.08,16447270.00,2985240.90,1095924058.00,29381718.00,1960908.51,11513470.90,209559.34
1588189606495,60730,0.354,1.35,0.00252,0.112,7.78,1.578,20.61,3371.48,16542131.00,2971054.20,1111847374.00,29235024.00,1993015.92,11516493.20,211207.56
1588189906237,60375,0.355,1.35,0.00252,0.113,7.78,1.581,20.58,3381.59,16404767.00,2971920.20,1131892385.00,29226705.00,2001919.65,11569282.50,211704.62
1588190206697,60375,0.353,1.35,0.00251,0.112,7.75,1.578,20.5,3372.26,16384291.00,2972785.30,1145989750.00,29312877.00,2009521.29,11579894.90,212357.34
1588190328346,60440,0.354,1.35,0.00251,0.112,7.79,1.578,20.5,3374.37,16374289.00,2973135.30,1145901293.00,29312877.00,2014168.79,11595759.80,213374.78
1588190506415,60443,0.356,1.35,0.00252,0.112,7.78,1.585,20.55,3379.51,16508551.00,2973175.30,1145322503.00,29454129.00,2015431.91,11585084.50,213378.91
1588190806101,60580,0.356,1.35,0.00251,0.113,7.75,1.579,20.52,3386.30,16628053.00,2967472.90,1164834382.00,29454854.00,2017291.74,11598971.20,215498.04
1588191107733,60425,0.354,1.35,0.00252,0.113,7.74,1.579,20.55,3393.43,16624469.00,2963192.70,1168301663.00,29454966.00,2025692.96,11638273.10,215985.02
1588191229298,60351,0.354,1.35,0.00252,0.113,7.76,1.578,20.53,3395.17,16603817.00,2963192.70,1168301663.00,29455791.00,2026389.63,11626401.30,216007.19
1588191405716,60410,0.354,1.36,0.00253,0.113,7.75,1.576,20.53,3395.78,16612342.00,2966323.20,1168303968.00,29456219.00,2032462.52,11618443.00,216007.19
1588191706229,60550,0.356,1.36,0.00251,0.112,7.78,1.572,20.57,3398.66,16617254.00,2962702.30,1169089610.00,29639297.00,2037259.40,11623498.20,217260.77
1588192006292,60500,0.356,1.34,0.00253,0.112,7.75,1.58,20.62,3404.43,16717422.00,2962312.70,1174333980.00,29640573.00,2040296.44,11699996.80,216727.23
1588192305855,60585,0.354,1.36,0.00251,0.112,7.73,1.573,20.66,3415.95,16709963.00,2964143.00,1174340355.00,29640462.00,2045042.48,11716029.20,218512.54
1588192427424,60600,0.354,1.35,0.00252,0.112,7.73,1.57,20.72,3421.93,16714372.00,2970856.50,1177565979.00,29673871.00,2051676.75,11733349.90,219264.39
1588192548626,60888,0.355,1.35,0.00251,0.112,7.71,1.572,20.72,3434.66,16683285.00,2970168.10,1177565979.00,29728220.00,2061426.58,11749708.60,219847.24
1588192669973,61000,0.353,1.34,0.00253,0.112,7.73,1.579,20.72,3448.78,16735625.00,2972163.00,1178516425.00,29494576.00,2063148.56,11765482.40,219982.06
1588192791606,60990,0.355,1.35,0.00253,0.112,7.74,1.581,20.69,3454.40,16740428.00,2921632.00,1183273181.00,29445253.00,2072134.16,11739498.10,220966.67
1588192914259,61093,0.355,1.36,0.00253,0.112,7.74,1.574,20.7,3459.41,16747504.00,2913630.50,1183298351.00,29445253.00,2069196.69,11751601.30,221068.74
1588193036108,60820,0.355,1.36,0.00252,0.112,7.75,1.58,20.69,3462.78,16771300.00,2892781.00,1183298352.00,29436544.00,2079529.55,11728285.90,225070.14
1588193158069,61100,0.355,1.36,0.00251,0.112,7.74,1.58,20.69,3471.89,16771184.00,2889663.20,1184995432.00,29436544.00,2079632.18,11727930.50,225119.95
1588193279350,61190,0.356,1.35,0.00251,0.112,7.76,1.579,20.69,3475.21,16839835.00,2888525.20,1176148127.00,29289205.00,2087302.04,11729822.40,225125.27
1588193462354,61551,0.357,1.35,0.00252,0.113,7.76,1.575,20.69,3490.23,17300027.00,2887063.00,1176542944.00,28476697.00,2087036.52,11702143.30,225120.28
1588193585311,61500,0.356,1.35,0.00252,0.113,7.75,1.579,20.69,3497.76,17304467.00,2885880.20,1176329354.00,28518079.00,2088635.99,11699924.60,225125.69
1588193706620,61639,0.358,1.36,0.00253,0.113,7.74,1.578,20.69,3500.66,17314535.00,2879894.70,1176724614.00,28890959.00,2086960.57,11701494.70,225995.75
1588193828102,61696,0.358,1.36,0.00253,0.112,7.74,1.579,20.69,3502.86,17314825.00,2879894.70,1177696538.00,28942265.00,2079630.63,11702514.70,226257.15
1588193949523,61693,0.358,1.36,0.00253,0.112,7.74,1.579,20.56,3507.05,17314825.00,2879894.70,1175971107.00,28941563.00,2076197.10,11700156.10,226262.24
1588194071093,61865,0.357,1.34,0.00251,0.112,7.75,1.579,20.6,3514.96,17313002.00,2903313.00,1176012107.00,29262056.00,2079566.81,11711780.10,226264.23
1588194192606,61185.7,0.357,1.35,0.00251,0.113,7.71,1.579,20.56,3543.37,17312968.00,2904423.70,1178572225.00,29132905.00,2084992.07,11721228.10,226415.88
1588194314254,61199.9,0.357,1.34,0.00252,0.113,7.74,1.579,20.5,3557.68,17310041.00,2907031.10,1186909963.00,29132905.00,2087705.10,11729499.90,226566.87
1588194437281,60860,0.357,1.34,0.00251,0.113,7.7,1.575,20.5,3568.51,17323981.00,2902036.10,1189910990.00,29096365.00,2089504.63,11737214.00,226566.87
1588194558715,60999,0.356,1.34,0.00251,0.113,7.7,1.574,20.3,3576.28,17348627.00,2900485.90,1196777929.00,29096365.00,2092164.65,11721887.90,226710.18
1588194680212,61100,0.356,1.35,0.00251,0.113,7.7,1.578,20.3,3579.78,17268547.00,2902337.80,1196772705.00,29086102.00,2094952.06,11707850.10,227123.72
1588194801568,61333,0.356,1.36,0.00251,0.113,7.69,1.575,20.3,3589.15,17282306.00,2902461.80,1196824006.00,29086102.00,2095702.61,11717910.60,227122.72
1588194922969,61326,0.356,1.36,0.00252,0.112,7.71,1.574,20.38,3590.89,17289147.00,2902461.80,1198966144.00,29069532.00,2098419.49,11733103.00,227125.72
1588195044414,61209,0.358,1.36,0.00252,0.112,7.71,1.575,20.6,3591.81,17218946.00,2903013.20,1190163553.00,29064916.00,2098485.50,11732199.00,227173.68
1588195165775,61200,0.358,1.36,0.00252,0.113,7.71,1.575,20.6,3593.09,17208398.00,2903003.20,1190220850.00,29063392.00,2091525.98,11724748.60,227159.68
1588195287120,61207,0.356,1.36,0.00252,0.113,7.7,1.577,20.6,3590.71,17252615.00,2901840.20,1189850249.00,29041419.00,2084670.87,11668672.80,227159.68
1588195409201,61200,0.356,1.35,0.00252,0.112,7.7,1.577,20.6,3591.86,17253324.00,2902009.70,1189873957.00,29052320.00,2079682.66,11669023.40,227159.68
1588195530591,61168,0.358,1.35,0.00252,0.112,7.71,1.574,20.6,3591.80,17254797.00,2898953.70,1190380433.00,29053820.00,2078376.42,11654759.60,227158.97
1588195652124,61249,0.356,1.35,0.00252,0.112,7.71,1.574,20.6,3593.08,17253979.00,2898876.60,1190573957.00,29053820.00,2077378.43,11639840.80,227157.58
1588195774185,61200,0.356,1.34,0.00253,0.112,7.7,1.577,20.6,3593.77,17253979.00,2898899.80,1192917133.00,29053820.00,2078394.34,11644143.90,227157.58
1588195895582,61069,0.356,1.34,0.00253,0.113,7.73,1.575,20.6,3596.20,17253076.00,2898695.40,1192917133.00,29071331.00,2068067.15,11642649.50,227157.58
1588196016926,61010,0.356,1.35,0.00253,0.113,7.71,1.575,20.6,3600.01,17253076.00,2899806.50,1192917133.00,29071331.00,2067204.24,11633510.60,227157.58
1588196138330,61149,0.356,1.35,0.00252,0.113,7.71,1.578,20.6,3599.72,17253076.00,2900018.80,1192918204.00,29071331.00,2051733.53,11637318.60,226893.51
1588196259818,61199,0.355,1.35,0.00251,0.113,7.71,1.575,20.6,3599.83,17267167.00,2898468.60,1195573328.00,29067841.00,1991959.83,11630559.30,226888.36
1588196380972,61151,0.355,1.35,0.00252,0.113,7.73,1.575,20.36,3600.84,17267167.00,2898239.40,1201250572.00,29067841.00,1983279.81,11630350.90,227376.34
1588196502119,61027,0.355,1.34,0.00252,0.112,7.73,1.574,20.36,3601.35,17267167.00,2885867.20,1201402782.00,29072384.00,1978272.17,11642094.50,227090.60
1588196623583,61168,0.355,1.35,0.00252,0.113,7.74,1.573,20.36,3603.34,17267167.00,2886599.20,1205407412.00,29105438.00,1982422.44,11629930.50,226984.51
1588196795774,61291,0.356,1.35,0.00252,0.113,7.68,1.575,20.54,3607.40,17284026.00,2869411.70,1205375158.00,29231446.00,1985442.50,11617490.50,226990.53
1588197105962,61287,0.358,1.35,0.00252,0.113,7.7,1.578,20.36,3611.50,17266611.00,2870919.90,1209752829.00,29405158.00,1994603.30,11601062.00,227091.55
1588197406382,61350,0.357,1.35,0.00252,0.114,7.75,1.575,20.36,3617.80,17240823.00,2869543.40,1209836842.00,29479896.00,1993025.64,11556897.90,226676.55
1588197527634,61208,0.357,1.34,0.00252,0.114,7.76,1.575,20.39,3619.65,17242223.00,2869558.40,1209972290.00,29480962.00,1995391.08,11500933.10,226679.31
1588197706251,61200,0.355,1.34,0.00252,0.113,7.74,1.578,20.39,3635.69,17242247.00,2869403.40,1209564088.00,29333748.00,1997030.93,11480377.50,226679.31
1588198005558,61138,0.356,1.34,0.00252,0.113,7.72,1.573,20.49,3649.45,17240450.00,2870563.80,1209003840.00,30816396.00,1998751.98,11451879.80,226589.97
1588198306395,61177,0.357,1.34,0.00252,0.112,7.71,1.572,20.36,3651.42,17243421.00,2868743.10,1212968022.00,30813249.00,1996468.90,11367127.40,226339.15
1588198427804,60750,0.355,1.34,0.00252,0.112,7.69,1.572,20.35,3657.11,17246969.00,2868743.10,1212888994.00,30813933.00,1997956.70,11338441.50,226900.14
1588198606150,60779,0.353,1.34,0.00251,0.112,7.69,1.568,20.36,3665.99,17255125.00,2868716.80,1220598905.00,30801197.00,2000848.45,11368589.40,226901.63
1588198902500,60550,0.353,1.34,0.00252,0.112,7.67,1.56,20.35,3681.63,17305890.00,2846525.10,1229422246.00,30810157.00,1993778.96,11347011.30,227080.87
1588199023753,60551,0.357,1.35,0.00252,0.112,7.66,1.561,20.35,3683.47,17327219.00,2846782.20,1223507688.00,30815157.00,1996107.41,11342193.90,227080.87
1588199159801,60550,0.357,1.35,0.00252,0.112,7.65,1.562,20.35,3691.74,17322318.00,2846716.30,1223412140.00,30830488.00,1981627.69,11304485.10,227280.87
1588199498601,60699,0.356,1.35,0.0025,0.112,7.63,1.562,20.3,3697.88,17326215.00,2865083.80,1231879043.00,30988707.00,1997566.54,11244205.30,231951.27
1588199619990,60610,0.356,1.35,0.0025,0.112,7.64,1.566,20.3,3699.03,17326215.00,2864583.80,1231879043.00,30988707.00,1997059.97,11225082.60,231951.27
1588199741380,60690,0.356,1.35,0.00249,0.112,7.65,1.568,20.3,3700.88,17327548.00,2864583.80,1233657413.00,30988806.00,2001308.14,11225062.00,231448.99
1588199863110,60621,0.358,1.35,0.00251,0.112,7.65,1.574,20.3,3701.30,17355081.00,2864583.80,1233998798.00,30968997.00,2000287.14,11198488.20,230656.82
1588199985162,60700,0.358,1.34,0.00251,0.112,7.66,1.574,20.3,3702.44,17337171.00,2859116.80,1234242438.00,30968997.00,1999237.14,11170176.60,230651.69
1588200106552,60637.1,0.357,1.34,0.00251,0.112,7.65,1.574,20.42,3704.14,17354318.00,2863051.00,1236861445.00,30946924.00,2005059.15,11142454.20,231035.28
1588200227987,60635.1,0.357,1.34,0.0025,0.112,7.65,1.569,20.45,3703.95,17372203.00,2865022.30,1247481445.00,30946924.00,2009883.66,11149327.90,231354.54
1588200405625,60699,0.352,1.34,0.0025,0.112,7.62,1.565,20.45,3703.86,17463315.00,2862923.50,1266360393.00,30946924.00,2012194.92,11149470.20,231615.39
1588200705664,60800,0.356,1.34,0.00252,0.111,7.64,1.573,20.45,3705.48,17522001.00,2862153.40,1264555409.00,30821090.00,2020279.76,10950684.70,231511.67
1588201006197,61000,0.355,1.34,0.00252,0.113,7.65,1.573,20.45,3711.30,17568007.00,2862153.40,1265257481.00,30708975.00,2025652.18,10832987.00,231505.41
1588201130127,60818,0.355,1.34,0.00252,0.113,7.64,1.573,20.44,3714.40,17568552.00,2862403.40,1265260608.00,30708975.00,2028874.00,10794242.10,231330.82
1588201306276,60860,0.354,1.34,0.00251,0.113,7.64,1.575,20.44,3716.37,17572051.00,2862539.30,1265085982.00,30514991.00,2029866.52,10774446.50,230960.47
1588201605946,60999,0.354,1.34,0.0025,0.113,7.63,1.575,20.56,3719.65,17559097.00,2858538.60,1265003888.00,30504882.00,2035370.82,10659098.30,230923.22
1588201786319,60850,0.357,1.34,0.00252,0.113,7.64,1.575,20.56,3717.84,17557178.00,2853514.30,1264867790.00,30497189.00,2032765.16,10493026.90,228738.67
1588201908058,60949,0.355,1.34,0.00252,0.113,7.68,1.57,20.56,3718.02,17549831.00,2824458.00,1264819764.00,30497189.00,2030972.74,10458803.20,228738.67
1588202029545,60948,0.355,1.34,0.00251,0.113,7.63,1.57,20.56,3718.74,17554331.00,2814731.00,1264863764.00,30497189.00,2028189.58,10417405.10,228227.60
1588202151021,60948,0.355,1.34,0.00251,0.113,7.63,1.57,20.56,3718.72,17534796.00,2814731.00,1266222530.00,30498320.00,2026363.59,10397600.70,228227.60
1588202506148,60877,0.357,1.35,0.00252,0.113,7.67,1.573,20.56,3723.55,17514254.00,2814441.30,1270887900.00,30493663.00,2027298.30,10368479.10,227597.29
1588202806592,60617,0.355,1.35,0.00252,0.113,7.65,1.57,20.56,3725.07,17506586.00,2796500.50,1269057888.00,30639300.00,2026761.32,10352380.60,227597.82
1588202929564,60799,0.355,1.34,0.00252,0.113,7.64,1.571,20.56,3725.42,17506286.00,2796623.10,1269057888.00,30639300.00,2025672.53,10328430.30,227597.82
1588203105750,60744,0.355,1.34,0.00252,0.112,7.66,1.574,20.56,3726.03,17506286.00,2796923.10,1269119657.00,30658171.00,2010903.95,10246979.90,227605.11
1588203405705,60650,0.355,1.37,0.00252,0.112,7.62,1.574,20.56,3729.82,17401319.00,2877003.40,1269119657.00,30637383.00,2009668.00,10031728.20,227601.51
1588203707223,60751,0.355,1.37,0.00252,0.112,7.66,1.572,20.4,3730.62,17322289.00,2860674.50,1262968497.00,30588531.00,2009985.23,9951932.70,227934.08
1588203828765,60759,0.356,1.37,0.00251,0.112,7.65,1.572,20.4,3730.91,17277488.00,2860674.50,1263103073.00,30588531.00,2009989.64,9933226.70,227028.67
1588204006508,60660,0.356,1.37,0.00251,0.112,7.66,1.572,20.4,3730.80,17257426.00,2860067.10,1263109075.00,30588531.00,2010440.73,9929522.70,227028.67
1588204305840,60877,0.356,1.37,0.00251,0.112,7.66,1.572,20.5,3730.58,17262179.00,2857824.50,1263008023.00,30612160.00,2007341.41,9906828.90,227029.66
1588204606610,60899,0.356,1.37,0.00251,0.112,7.68,1.574,20.5,3732.28,17263385.00,2847921.10,1262970271.00,30295573.00,2011739.24,9929519.90,227029.66
1588204728002,60671.1,0.356,1.37,0.00251,0.112,7.68,1.57,20.5,3732.79,17262502.00,2835551.50,1263157363.00,30295573.00,2011707.08,9901230.80,227029.66
1588204906825,60885,0.357,1.36,0.00251,0.113,7.65,1.57,20.5,3733.55,17258252.00,2835344.80,1263442117.00,30229220.00,2010363.50,9882585.90,227029.66
1588205521107,60670,0.357,1.3,0.00251,0.112,7.64,1.565,20.38,3734.40,17289368.00,2910367.90,1266329173.00,30508071.00,2003849.27,9886351.60,227771.34
1588205805934,60770,0.359,1.3,0.0025,0.113,7.64,1.565,20.35,3735.05,17488449.00,2910367.90,1266194267.00,30499397.00,2003565.95,9850328.60,228544.77
1588206106137,60879,0.358,1.35,0.0025,0.113,7.63,1.573,20.35,3733.70,17633865.00,2912229.60,1266168491.00,30465104.00,2002384.10,9847447.90,229245.40
1588206405740,60874,0.359,1.35,0.0025,0.113,7.63,1.563,20.35,3731.84,17600954.00,2912229.60,1266147830.00,30465565.00,2002371.86,9840933.50,229245.40
1588206706318,60799,0.356,1.35,0.00251,0.113,7.64,1.563,20.54,3733.01,17649396.00,2893887.40,1262969368.00,30269667.00,2000917.22,9821795.50,229765.33
1588207006318,60780,0.36,1.35,0.0025,0.113,7.64,1.587,20.54,3733.01,17525571.00,2884188.70,1264643081.00,30260150.00,1996638.17,9887761.40,229565.69
1588207128469,60860,0.359,1.35,0.0025,0.113,7.64,1.587,20.31,3730.95,17526842.00,2884188.70,1264617119.00,30259785.00,1995694.76,9875979.40,229566.69
1588207250127,60780,0.359,1.33,0.00252,0.113,7.63,1.587,20.31,3731.00,17526842.00,2884299.40,1264756039.00,30259785.00,1993752.32,9874505.10,229566.69
1588207371675,60870,0.359,1.33,0.00252,0.113,7.65,1.584,20.31,3730.83,17525604.00,2884299.40,1264471027.00,30259785.00,1994507.86,9886420.10,228718.19
1588207494092,60879,0.359,1.33,0.00252,0.113,7.65,1.584,20.31,3731.41,17525604.00,2884299.40,1264318607.00,30257785.00,1994507.86,9888381.10,228718.19
1588207615518,60822,0.359,1.33,0.00252,0.113,7.65,1.584,20.31,3732.34,17525604.00,2879753.40,1244508090.00,30257785.00,1993495.21,9873418.60,228718.19
1588207906585,60822,0.359,1.34,0.00251,0.113,7.64,1.569,20.31,3734.69,17524905.00,2863291.20,1244621902.00,30126277.00,1997887.19,9829880.80,228638.75
1588208206839,60812,0.359,1.34,0.0025,0.112,7.68,1.569,20.31,3737.11,17524905.00,2870090.70,1244564635.00,29990016.00,1998856.65,9795691.90,228431.50
1588208328114,61098,0.36,1.34,0.0025,0.112,7.68,1.583,20.31,3737.29,17592918.00,2853411.20,1244564635.00,29988626.00,2000158.72,9792569.80,228431.50
1588208506350,61087,0.36,1.34,0.0025,0.112,7.65,1.583,20.31,3738.81,17838428.00,2853411.20,1244349464.00,29979281.00,2002133.53,9779024.50,228431.50
1588208806209,60887,0.362,1.34,0.0025,0.113,7.66,1.571,20.31,3738.00,18018364.00,2853411.20,1241425343.00,30040653.00,2002270.16,9784552.90,228431.50
1588209106225,61115,0.362,1.35,0.00251,0.113,7.65,1.578,20.5,3739.26,18105177.00,2856576.20,1232213189.00,30086483.00,2002319.12,9808011.40,228385.31
1588209227499,61021,0.361,1.35,0.00251,0.114,7.64,1.578,20.5,3739.22,18022808.00,2856576.20,1232213189.00,30064196.00,2005243.50,9788679.20,228380.33
1588209406231,61052,0.363,1.35,0.0025,0.114,7.63,1.578,20.5,3739.78,18721041.00,2856576.20,1234453450.00,30064196.00,2019232.57,9777979.20,228380.33
1588209706495,61036,0.367,1.35,0.0025,0.114,7.63,1.575,20.54,3742.15,18824549.00,2856576.20,1234661197.00,30045884.00,2020474.41,9798866.50,229035.13
1588210006461,61197,0.364,1.34,0.00251,0.113,7.69,1.577,20.55,3743.05,18795246.00,2856168.70,1235018153.00,30237278.00,2019939.33,9777940.40,229132.26
1588210128099,61222,0.365,1.34,0.0025,0.114,7.68,1.577,20.55,3747.98,18797478.00,2867152.20,1240003653.00,30234787.00,2019940.41,9773925.70,228746.33
